,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,trial_start_datetime,trial_complete_datetime,time_elapsed,vol_frac_pred,vol_frac_sigma
84,0.768,86,86_0,4.605626415215093,1.0,3.2020639469879804,0.6679136791904924,0.9191665764695892,0.7165109403816977,0.1290558379939227,0.0786808973158439,1.0,COMPLETED,GPEI,36537.64861,2022-07-05 18:26:06.662733,2022-07-06 04:35:04.311343,327568.030853,0.7673364030700147,0.0031426986454950122
85,0.771,87,87_0,4.776392921606772,1.0,3.7745356337539193,0.8688186776674659,0.9163519086693888,0.7395659302832911,0.20530503360249208,0.09747519439652147,1.0,COMPLETED,GPEI,36070.957774,2022-07-05 19:08:38.065647,2022-07-06 05:09:49.023421,329652.742931,0.7667754561696041,0.003303827595942214
86,0.752,88,88_0,4.56290543276848,1.0,3.3702283996396396,0.7997085889787637,0.9341215417982728,0.5692070122007724,0.16891578315642505,0.10421384741124248,1.0,COMPLETED,GPEI,31075.5937,2022-07-05 21:40:37.115630,2022-07-06 06:18:32.709330,333776.42884,0.7571281167029237,0.0032100575807533964
88,0.772,89,89_0,4.772507257943264,1.0,5.0,0.1,0.8771125008288577,0.7654509046220569,0.28043405157569073,0.12995725334179867,0.6562190093957936,COMPLETED,GPEI,36842.939289,2022-07-05 21:57:23.902543,2022-07-06 08:11:26.841832,340550.561342,0.7707182063811979,0.00340999516974219
89,0.77,90,90_0,4.544522911938304,1.0,3.289279776396614,0.5879502900894815,0.9146144536573892,0.48582912574242765,0.1132284047578515,0.0862399242360917,1.0,COMPLETED,GPEI,36759.997224,2022-07-06 00:24:58.055114,2022-07-06 10:37:38.052338,349321.771848,0.766941170885876,0.0035692850908032995
90,0.759,91,91_0,4.496897337107049,1.0,3.1277925373848428,0.32207922860948945,0.9515974115370154,0.7767531720138902,0.14771207424881047,0.09386869567336398,1.0,COMPLETED,GPEI,33418.566489,2022-07-06 01:49:31.464129,2022-07-06 11:06:30.030618,351053.750128,0.7603288867239554,0.0035322293752024646
91,0.771,92,92_0,4.376406619265514,1.0,3.9643366979849586,0.1,0.9190241462653344,0.6575714475869108,0.2282116878388678,0.12139580036999445,1.0,COMPLETED,GPEI,38827.328756,2022-07-06 02:42:27.343230,2022-07-06 13:29:34.671986,359638.391496,0.7687301483530696,0.0038385712490294805
92,0.767,93,93_0,4.6144266095897954,1.0,4.33590466847842,0.21968250005498177,0.8740372185058556,0.5086041066282863,0.23030796958198113,0.10682981776094332,1.0,COMPLETED,GPEI,35467.889015,2022-07-06 03:11:48.744622,2022-07-06 13:02:56.633637,358040.353147,0.7667133698153266,0.0036998847373678756
93,0.743,94,94_0,4.279940885029243,1.0,3.029477477589596,0.6935284496293036,0.9662187153902868,0.5244661483611823,0.17465699712847174,0.11540318586907639,1.0,COMPLETED,GPEI,31935.291424,2022-07-06 04:35:43.917919,2022-07-06 13:27:59.209343,359542.928853,0.7429941333049421,0.0038652726361220356
94,0.772,95,95_0,5.0,1.0,4.757436332789789,0.6992896368103276,0.8566329351917389,0.6713517668541891,0.2867417562424718,0.11864796930910802,0.6598415624221172,COMPLETED,GPEI,31426.122457,2022-07-06 05:10:01.176239,2022-07-06 13:53:47.298696,361091.018206,0.7699983897101605,0.003926326079053559
95,0.762,96,96_0,4.844715992116447,1.0,4.592726711889888,0.5448355279365917,0.8697253805394699,0.8262230272457397,0.28670157914435335,0.11416821833719763,1.0,COMPLETED,GPEI,33081.362743,2022-07-06 06:19:02.634734,2022-07-06 15:30:23.997477,366887.716987,0.7633826836477804,0.003806296950604395
96,0.764,97,97_0,4.68897995667448,1.0,4.797842556650681,0.1,0.8956163893577526,0.729527352494864,0.250413430858293,0.11173189940895643,0.6736565283002784,COMPLETED,GPEI,33770.318406,2022-07-06 08:12:08.484946,2022-07-06 17:34:58.803352,374362.522862,0.7659607627202313,0.003413032551312354
97,0.77,98,98_0,4.9360202347553095,1.0,5.0,0.1,0.8484772607860245,0.8886581759587814,0.29974326706750065,0.14129238880059816,0.3908162946159223,COMPLETED,GPEI,27731.213332,2022-07-06 10:38:35.993857,2022-07-06 18:20:47.207189,377110.926699,0.7691150132716699,0.003952838791347602
98,0.762,99,99_0,5.0,1.0,5.0,0.1,0.8511241001947978,0.5674937646705791,0.31702004166860687,0.11950358434320518,0.6496308649522637,COMPLETED,GPEI,29086.356953,2022-07-06 11:06:57.299422,2022-07-06 19:11:43.656375,380167.375885,0.7626758424102544,0.003880981434899464
