,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,trial_start_datetime,trial_complete_datetime,time_elapsed,vol_frac_pred,vol_frac_sigma
88,0.767,89,89_0,5.0,1.0,5.0,0.4317749349729474,0.8673897519306148,1.0,0.6146270409879956,0.20578430640988668,0.0,COMPLETED,GPEI,35348.511051,2022-07-01 12:20:09.360946,2022-07-01 22:09:17.871997,329063.834575,0.7663653283769964,0.003712320998375326
89,0.767,90,90_0,5.0,1.0,5.0,0.6874320957235397,0.8798364096446935,1.0,0.5934156619079611,0.22526957165929706,0.08380377124059916,COMPLETED,GPEI,33640.681613,2022-07-01 15:42:19.660302,2022-07-02 01:03:00.341915,339486.304493,0.7652459834074258,0.0032583521857510503
90,0.754,91,91_0,5.0,1.0,4.686570878496526,0.5644817802839186,0.8024752421926701,0.9332569647759378,0.7601966763945855,0.2865647704545218,0.034749178182000934,COMPLETED,GPEI,29255.314397,2022-07-01 16:04:06.738878,2022-07-02 00:11:42.053275,336408.015853,0.7549261991349038,0.0042453597826547776
91,0.764,92,92_0,5.0,1.0,4.267864081762612,0.26371821642614224,0.8072257799225552,1.0,0.7282561476247023,0.27123655611339526,0.0,COMPLETED,GPEI,31002.908009,2022-07-01 16:35:47.943572,2022-07-02 01:12:30.851581,340056.814159,0.7641201239614381,0.003984651495066199
92,0.773,93,93_0,5.0,1.0,4.3427562569927805,0.4748123744798082,0.8349076556093703,1.0,0.6911386538759959,0.2610469625253065,0.0649119296273736,COMPLETED,GPEI,31211.308698,2022-07-01 16:57:32.890596,2022-07-02 01:37:44.199294,341570.161872,0.7692513671860159,0.002946530845389133
93,0.761,94,94_0,5.0,1.0,4.083190601932216,1.0,0.816626765572952,1.0,0.6231160575595512,0.2921050649531872,0.06678305480743109,COMPLETED,GPEI,28351.024419,2022-07-01 18:05:01.513879,2022-07-02 01:57:32.538298,342758.500876,0.7620351549764526,0.0038946816116916215
94,0.763,95,95_0,5.0,1.0,4.30401329789184,0.6464293150068455,0.8717603808137655,1.0,0.635583999243145,0.2733254669145242,0.09549671013873033,COMPLETED,GPEI,31290.158723,2022-07-01 18:16:47.924523,2022-07-02 02:58:18.083246,346404.045824,0.7688357908665288,0.0026386701082673873
95,0.772,96,96_0,5.0,1.0,4.241438655250624,0.1,0.8859912971341989,1.0,0.675431613563004,0.28750282443677594,0.10218391992901543,COMPLETED,GPEI,34714.677944,2022-07-01 19:36:56.001699,2022-07-02 05:15:30.679643,354636.642221,0.7701847849804381,0.004145711758255779
96,0.768,97,97_0,5.0,1.0,4.809200027797569,0.1,0.90998354335914,1.0,0.5891779395211154,0.21466152555787266,0.10081312485960849,COMPLETED,GPEI,35691.88196,2022-07-01 22:09:34.572696,2022-07-02 08:04:26.454656,364772.417234,0.7676468538787286,0.0041629907619123736
97,0.766,98,98_0,5.0,1.0,4.0789796950092185,0.1,0.9103057629194199,1.0,0.5594505256222678,0.19410762678956658,0.0,COMPLETED,GPEI,33810.263782,2022-07-02 00:11:55.413544,2022-07-02 09:35:25.677326,370231.639904,0.7650415713385096,0.0043675129941194045
98,0.764,99,99_0,5.0,1.0,4.354949452418534,0.6811437311867797,0.8547180114308497,1.0,0.6000526279930597,0.2225363719635198,0.0,COMPLETED,GPEI,24905.599451,2022-07-02 01:03:21.379480,2022-07-02 07:58:26.978931,364412.941509,0.7665062387534793,0.0031335512478250374
