,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,trial_start_datetime,trial_complete_datetime,time_elapsed,vol_frac_pred,vol_frac_sigma
88,0.759,89,89_0,5.0,1.0,2.9323080588606665,0.6949659877105487,0.7571255246765941,0.251931562162824,0.8306393341323336,0.2975257452943216,0.8583723208553994,COMPLETED,GPEI,22887.129596,2022-06-23 11:04:31.836341,2022-06-23 17:25:58.965937,181331.031806,0.7629997944746134,0.003219665593803452
89,0.749,90,90_0,4.373333690371911,1.0,3.615641514934681,1.0,0.9916664755448447,0.1,1.0,0.5826163780563757,0.6662987993178208,COMPLETED,GPEI,29564.837322,2022-06-23 11:38:04.783779,2022-06-23 19:50:49.621101,190021.68697,0.748941275901257,0.004517720531985245
90,0.751,91,91_0,5.0,1.0,3.46430868032698,1.0,0.7662072153686525,0.1,0.8465487515148542,0.3798672838148825,0.7588621954926542,COMPLETED,GPEI,23888.660645,2022-06-23 12:42:53.234140,2022-06-23 19:21:01.894785,188233.960654,0.7559950193078366,0.0034152183801228345
91,0.761,92,92_0,5.0,1.0,3.1184311393395525,1.0,0.8061509211226274,0.209795125883939,0.5861923202972473,0.2578008265253817,0.7943160018790051,COMPLETED,GPEI,26167.641782,2022-06-23 13:55:29.009986,2022-06-23 21:11:36.651768,194868.717637,0.7615801286681136,0.003719042832311543
92,0.768,93,93_0,5.0,1.0,3.5638256470934544,1.0,0.7400665772714127,0.1,0.7527136580275441,0.27150148749610514,0.606850362951016,COMPLETED,GPEI,21867.265,2022-06-23 14:17:43.340522,2022-06-23 20:22:10.605522,191902.671391,0.7653965098556152,0.0037229144914210323
93,0.772,94,94_0,5.0,1.0,2.228970124757516,0.1,0.6897390132181666,0.6924280792926677,1.0,0.5469448878614952,0.8851825754217594,COMPLETED,GPEI,19324.899218,2022-06-23 15:05:01.670282,2022-06-23 20:27:06.569500,192198.635369,0.7698057787006338,0.003735274238031044
94,0.763,95,95_0,5.0,1.0,3.9860443052531207,1.0,0.8787370276979178,0.1,0.7585523123894609,0.41219768624277603,0.828721458357841,COMPLETED,GPEI,28027.915472,2022-06-23 17:05:18.145066,2022-06-24 00:52:26.060538,208118.126407,0.7589602151514987,0.004032775709107585
95,0.747,96,96_0,5.0,1.0,3.6375381645998517,1.0,0.7663508427319833,0.11893973952959414,0.5634006054986294,0.366352915711757,0.7231862804109793,COMPLETED,GPEI,22857.171835,2022-06-23 17:26:06.661355,2022-06-23 23:47:03.833190,204195.899059,0.7518995470640571,0.0038366627786521916
96,0.765,97,97_0,5.0,1.0,3.906820423946173,1.0,0.8165775385804901,0.1,0.48387901596023664,0.21314322622470117,0.5912303574419061,COMPLETED,GPEI,24244.673943,2022-06-23 17:45:08.965407,2022-06-24 00:29:13.639350,206725.705219,0.7630068258394015,0.004213989323385226
97,0.77,98,98_0,5.0,1.0,2.022166694412444,0.1,0.7328484251931654,1.0,1.0,0.7116685018249672,1.0,COMPLETED,GPEI,20191.862687,2022-06-23 19:21:10.196529,2022-06-24 00:57:42.059216,208434.125085,0.7679073974014439,0.004316778056210749
98,0.753,99,99_0,4.246230005773201,1.0,3.3948434069334,1.0,0.9743233242019298,0.1,0.5728433590440606,0.27521910085858636,0.5679475486561659,COMPLETED,GPEI,21962.513522,2022-06-23 19:50:58.963003,2022-06-24 01:57:01.476525,211993.542394,0.7533015295647882,0.0045075401461601074
